datetime,open,high,low,close,volume,ema20,atr,atr_upper_2,atr_upper_entry,atr_upper_3,atr_lower_2,atr_lower_entry,atr_lower_3,adx,plus_di,minus_di,rsi
2019-01-11 08:00:00,1.15253,1.15317,1.1516,1.15196,12431,1.1495819338831044,0.0028956126902268072,1.1553731592635579,1.1559522818016033,1.1582687719537847,1.1437907085026509,1.1432115859646055,1.140895095812424,20.91583638265294,25.457956287559334,18.301403915856383,61.940597836445775
2019-01-11 12:00:00,1.15197,1.154,1.15151,1.15262,19141,1.1498712735132848,0.002874087055715461,1.1556194476247157,1.1561942650358588,1.1584935346804313,1.1441230994018539,1.1435482819907108,1.1412490123461383,20.869421080569666,25.934472578248194,17.19403888968719,63.176956816728925
2019-01-11 16:00:00,1.15262,1.15265,1.1457600000000001,1.1482,24916,1.1497121046072576,0.0030714377029296795,1.155854980013117,1.156469267553703,1.1589264177160465,1.1435692292013981,1.1429549416608122,1.1404977914984686,20.15311234038123,21.97266259465781,27.3161067344836,51.18503815573438
2019-01-11 20:00:00,1.1482,1.14833,1.1457600000000001,1.14626,7702,1.1493833327398997,0.0030450808177831935,1.155473494375466,1.1560825105390227,1.1585185751932492,1.1432931711043333,1.1426841549407767,1.1402480902865502,19.487968510206258,20.702284272407802,25.73679017718151,46.97077330533919
2019-01-14 00:00:00,1.14572,1.1476899999999999,1.14568,1.14755,4122,1.149208729621814,0.0029923217768940257,1.1551933731756021,1.155791837530981,1.1581856949524962,1.143224086068026,1.1426256217126471,1.140231764291132,18.896803876093916,19.740967671408715,24.726511907731943,49.92325715995697
2019-01-14 04:00:00,1.14755,1.1481,1.14657,1.1478,4309,1.149074564895927,0.002918440688049315,1.1549114462720258,1.1554951344096356,1.157829886960075,1.1432376835198284,1.1426539953822186,1.1403192428317792,18.169729726243702,19.999722159259534,23.81980598826956,50.49846642518449
2019-01-14 08:00:00,1.1478,1.14816,1.14541,1.14619,15034,1.1487998444296483,0.0029086436536468504,1.154617131736942,1.1551988604676715,1.157525775390589,1.1429825571223546,1.1424008283916252,1.1400739134687077,17.911594667185696,18.67424401597933,25.036745185493697,46.77240466686648
2019-01-14 12:00:00,1.14622,1.1473,1.14501,1.14592,19112,1.1485255735315867,0.002876566470964503,1.1542787064735156,1.1548540197677086,1.1571552729444803,1.1427724405896578,1.1421971272954647,1.139895874118693,17.813487065442477,17.626620736659806,24.612097178006515,46.15731983931802
2019-01-14 16:00:00,1.14592,1.14802,1.14531,1.14763,16063,1.1484402808142928,0.0028668831474162773,1.1541740471091253,1.1547474237386086,1.1570409302565416,1.1427065145194604,1.142133137889977,1.139839631372044,17.36415160610335,18.223254114712297,22.96984916112002,50.5891646248363
2019-01-14 20:00:00,1.14764,1.14768,1.14632,1.14678,6104,1.1482821588319794,0.0027908589900454647,1.1538638768120704,1.1544220486100794,1.1566547358021158,1.1427004408518884,1.1421422690538794,1.139909581861843,16.946911536717018,17.58896859163292,22.170351843105184,48.45417120819555
2019-01-15 00:00:00,1.14678,1.14893,1.14642,1.14843,4943,1.1482962389432194,0.002775561040543192,1.1538473610243059,1.1544024732324145,1.156622922064849,1.142745116862133,1.1421900046540243,1.1399695558215899,15.92425889458932,19.6731861702021,20.735852791475,52.633088732776635
2019-01-15 04:00:00,1.14843,1.14892,1.14757,1.14828,4815,1.1482946923771984,0.00270360798851603,1.1537019083542304,1.1542426299519337,1.1564055163427465,1.1428874764001664,1.142346754802463,1.1401838684116503,14.974652869756458,18.96251555205173,19.986794596544026,52.21862389300777
2019-01-15 08:00:00,1.14828,1.14828,1.14229,1.1433200000000001,15843,1.1478209121507987,0.002864932589090225,1.1535507773289793,1.1541237638467972,1.1564157099180694,1.1420910469726182,1.1415180604548003,1.139226114383528,16.046592519732304,16.171174189335165,30.020176145081116,40.78252198388693
2019-01-15 12:00:00,1.1433200000000001,1.14436,1.14118,1.14381,19072,1.1474389205173894,0.002879095959635712,1.153197112436661,1.1537729316285879,1.1560762083962965,1.1416807285981179,1.141104909406191,1.1388016326384822,17.341014429240523,14.91586575167525,30.39941821538639,42.13085978671193
2019-01-15 16:00:00,1.14383,1.14545,1.13825,1.13892,23499,1.1466275947538285,0.0030915411616539313,1.1528106770771362,1.153428985309467,1.1559022182387904,1.1404445124305207,1.13982620419819,1.1373529712688666,19.226130475710036,12.541955903546294,32.037906021510814,33.84801580506422
2019-01-15 20:00:00,1.13891,1.1417,1.13813,1.14124,16863,1.146114490491559,0.003113679103571227,1.1523418486987014,1.1529645845194156,1.1554555278022727,1.1398871322844166,1.1392643964637024,1.1367734531808453,21.00218506318292,11.55957893052907,29.7917496896318,39.88633636406961
2019-01-16 00:00:00,1.14114,1.14142,1.13962,1.13978,4943,1.145511205682839,0.0030470951483926667,1.1516053959796242,1.1522148150093028,1.154652491128017,1.1394170153860537,1.138807596356375,1.136369920237661,22.65137860869346,11.087999269919022,28.576378152999794,37.562642148748125
2019-01-16 04:00:00,1.13978,1.14148,1.13957,1.14112,4647,1.1450929956178066,0.0029892853909730373,1.1510715663997526,1.1516694234779474,1.1540608517907258,1.1391144248358607,1.1385165677576659,1.1361251394448875,24.14491233491354,10.734039742749674,27.303527762404304,40.96219396621287
2019-01-16 08:00:00,1.14111,1.1424400000000001,1.13911,1.141,15199,1.1447031865113488,0.0030046561214243876,1.1507124987541977,1.1513134299784824,1.153717154875622,1.1386938742685,1.1380929430442153,1.1356892181470757,24.92054468945363,12.130530131082724,25.196340223141274,40.74822686895169
2019-01-16 12:00:00,1.14102,1.14111,1.13773,1.13898,15943,1.1441581211293157,0.003021733315353176,1.150201587760022,1.1508059344230928,1.1532233210753753,1.1381146544986094,1.1375103078355386,1.135092921183256,26.032977536335626,11.186800745040387,26.412481335694352,37.223423422087016
2019-01-16 16:00:00,1.13898,1.14102,1.13898,1.13991,16860,1.143753538164619,0.002971626649585508,1.1496967914637901,1.1502911167937073,1.1526684181133757,1.137810284865448,1.137215959535531,1.1348386582158625,27.06595089415462,10.648347423369193,25.14117163483209,39.80510179071983
2019-01-16 20:00:00,1.13992,1.14094,1.13896,1.13912,9610,1.1433122488156078,0.002921055317106237,1.1491543594498204,1.1497385705132415,1.1520754147669265,1.1374701381813952,1.136885927117974,1.134549082864289,28.03116718660236,10.138281612225592,23.985270759082006,38.361879556302554
2019-01-17 00:00:00,1.13909,1.14002,1.139,1.13936,4385,1.1429358441665023,0.0028254925512509266,1.1485868292690042,1.1491519277792543,1.151412321820255,1.1372848590640003,1.1367197605537502,1.1344593665127496,28.927439458160976,9.875837047816734,23.36437619554917,39.08446855209611
2019-01-17 04:00:00,1.13937,1.1396,1.13787,1.13873,4087,1.1425352875792163,0.0027698529236883807,1.148074993426593,1.1486289640113307,1.1508448463502814,1.1369955817318396,1.1364416111471018,1.1342257288081512,30.120519438673625,9.429961391881525,25.258500547710558,37.83074763518028
2019-01-17 08:00:00,1.13872,1.14013,1.13707,1.13931,13216,1.1422281173335767,0.0027828302775039643,1.1477937778885845,1.1483503439440854,1.1505766081660886,1.1366624567785688,1.136105890723068,1.1338796265010647,31.464772937514223,8.683203482855053,25.32860661785223,39.74697759034401
2019-01-17 12:00:00,1.1393,1.14056,1.13822,1.1397599999999999,15930,1.1419930585399027,0.0027595187636287664,1.1475120960671603,1.148063999819886,1.150271614830789,1.1364740210126452,1.1359221172599194,1.1337145022490165,32.350918328822374,9.276625728461736,23.777923844198508,41.25976147549315
2019-01-17 16:00:00,1.13975,1.14004,1.13697,1.13859,18190,1.1416689577265786,0.0027735078254473235,1.1472159733774732,1.1477706749425627,1.1499894812029205,1.136121942075684,1.1355672405105945,1.1333484342502367,33.5598219339483,8.53807734865385,25.126478948045897,38.54971198641701
2019-01-17 20:00:00,1.13859,1.13998,1.13796,1.13879,13283,1.1413947712764283,0.002734822434174953,1.1468644161447783,1.1474113806316133,1.149599238578953,1.1359251264080783,1.1353781619212433,1.1331903039739035,34.68237528156523,8.08213225675732,23.78469035968072,39.28385975233037
2019-01-18 00:00:00,1.13878,1.13993,1.13859,1.13947,4484,1.1412114597262921,0.0026644113124662107,1.1465402823512245,1.1470731646137178,1.1492046936636908,1.1358826371013597,1.1353497548388665,1.1332182257888934,35.72474624720952,7.785132178991038,22.91065679254056,41.82853946342679
2019-01-18 04:00:00,1.13947,1.13967,1.13865,1.13888,4143,1.1409894159428358,0.002581680746842901,1.1461527774365217,1.1466691135858902,1.1487344581833645,1.1358260544491499,1.1353097182997813,1.133244373702307,36.69266214387921,7.557471928424991,22.240681544066554,40.25221177896469
2019-01-18 08:00:00,1.13888,1.14004,1.13878,1.13978,10856,1.1408742334720894,0.0025149667095007576,1.145904166891091,1.146407160232991,1.1484191336005916,1.1358443000530878,1.1353413067111877,1.1333293333435872,37.19776380151898,8.374072258821021,21.40786446636214,43.73545495658598
2019-01-18 12:00:00,1.13978,1.14099,1.1396,1.13972,12248,1.1407643064747475,0.00245802337402572,1.1456803532227988,1.146171957897604,1.1481383765968247,1.1358482597266961,1.135356655051891,1.1333902363526702,36.71554402881658,10.928364915293992,20.496061733457026,43.55315983124198
2019-01-18 16:00:00,1.13972,1.14004,1.13528,1.13577,21124,1.1402886582390572,0.0025707422053244276,1.145430142649706,1.145944291090771,1.1480008848550305,1.1351471738284085,1.1346330253873436,1.132576431623084,37.81817638326095,9.444827779340356,30.03396399031744,33.61854826764327
2019-01-18 20:00:00,1.13577,1.13717,1.13574,1.13655,7776,1.1399325955496231,0.0025129900950582084,1.1449585757397396,1.1454611737587512,1.1474715658347978,1.1349066153595067,1.134404017340495,1.1323936252644484,38.842049283816436,9.047467867011681,28.770384221909143,36.68960902193074
2019-01-21 00:00:00,1.13587,1.13769,1.13587,1.13758,4198,1.1397085388306114,0.002477430590305305,1.144663400011222,1.1451588861292832,1.1471408306015274,1.134753677650001,1.1342581915319396,1.1322762470596954,39.339080771691044,10.111929362943627,27.201800536916405,40.5977638564326
2019-01-21 04:00:00,1.13758,1.13798,1.13727,1.13773,3659,1.1395201065610294,0.0023887040607900394,1.1442975146826095,1.1447752554947674,1.1466862187433995,1.1347426984394493,1.1342649576272914,1.1323539943786594,39.545879564862794,10.800114435321296,26.592690227136778,41.167342828240244
2019-01-21 08:00:00,1.13774,1.13907,1.13656,1.13709,9126,1.1392886678409313,0.002393513857750538,1.1440756955564324,1.1445543983279824,1.1464692094141828,1.1345016401254302,1.1340229373538802,1.1321081262676798,38.82265840389513,13.36303108056238,24.503728306992002,39.43013102333602
2019-01-21 12:00:00,1.13709,1.13798,1.13563,1.13608,8815,1.1389830804275092,0.002390163164863015,1.1437634067572353,1.1442414393902078,1.1461535699220982,1.134202754097783,1.1337247214648105,1.1318125909329202,38.53649813187028,12.382303230904744,25.60978681469404,36.7915292004546
2019-01-21 16:00:00,1.13608,1.13706,1.13569,1.13677,9559,1.1387723108629846,0.002338470006619858,1.1434492508762244,1.1439169448775484,1.1457877208828442,1.1340953708497448,1.1336276768484208,1.131756900843125,38.27077787927578,11.836898571187449,24.48174974415623,39.75746194617542
2019-01-21 20:00:00,1.13677,1.13708,1.13635,1.13657,5018,1.1385625669712718,0.0022576815062888707,1.1430779299838496,1.1435294662851072,1.1453356114901383,1.134047203958694,1.1335956676574364,1.1317895224524053,38.005711576403215,11.612629118419601,23.878209623145807,39.18353682081751
2019-01-22 00:00:00,1.1364,1.13725,1.13618,1.13697,5120,1.1384108939263888,0.002197762430974433,1.1428064187883378,1.1432459712745326,1.1450041812193121,1.13401536906444,1.133575816578245,1.1318176066334655,37.75957858087869,11.177658300236262,22.9838105796029,41.01743377351888
2019-01-22 04:00:00,1.1369799999999999,1.13705,1.13554,1.13571,4674,1.1381536659333995,0.002162619309425706,1.142478904552251,1.142911428414136,1.1446415238616767,1.133828427314548,1.133395903452663,1.1316658080051223,37.839382058585436,10.57563424992143,24.028702460232687,37.210983545800154
2019-01-22 08:00:00,1.13571,1.13646,1.13456,1.13604,13232,1.1379523644159328,0.0021485383439544216,1.1422494411038417,1.1426791487726327,1.144397979447796,1.133655287728024,1.133225580059233,1.1315067493840696,38.34183361305291,9.856288385425646,25.902647253727945,38.81253971707379
2019-01-22 12:00:00,1.1360000000000001,1.13668,1.13445,1.13451,12648,1.1376245201858441,0.002151496426756698,1.1419275130393576,1.142357812324709,1.1440790094661142,1.1333215273323307,1.1328912280469794,1.131170030905574,38.56863331603972,9.857015339863137,23.851995156641618,34.427924280703486
2019-01-22 16:00:00,1.13453,1.13708,1.1335600000000001,1.13687,15967,1.1375526611205258,0.0022181616054188615,1.1419889843313635,1.1424326166524472,1.1442071459367824,1.133116337909688,1.1326727055886043,1.1308981763042691,39.16224173106777,8.687834100201814,24.021861939782937,44.78870808717818
2019-01-22 20:00:00,1.13687,1.13735,1.13516,1.13594,9084,1.1373990743471425,0.002215658525147925,1.1418303913974384,1.1422735231024679,1.1440460499225862,1.1329677572968466,1.132524625591817,1.1307520987716988,39.408323236194434,8.95588867916569,22.253312491778708,41.97414390880335
2019-01-23 00:00:00,1.13593,1.13672,1.13592,1.13652,4809,1.1373153529807478,0.0021444755988905243,1.1416043041785289,1.142033199298307,1.1437487797774193,1.1330264017829668,1.1325975066631886,1.1308819261840763,39.63682749095491,8.703801886277047,21.62693510164305,44.32399537296274
2019-01-23 04:00:00,1.13651,1.13683,1.13624,1.13679,4233,1.1372653193635336,0.0020664568189460025,1.1413982330014256,1.1418115243652147,1.1434646898203715,1.1331324057256416,1.1327191143618525,1.1310659489066957,39.71092949300556,8.921164124521484,21.154022298055914,45.4318394065309
2019-01-23 08:00:00,1.13679,1.13716,1.1353,1.13554,10909,1.1371010032336732,0.0020552039779987005,1.1412114111896707,1.1416224519852705,1.1432666151676694,1.1329905952776758,1.132579554482076,1.1309353912996771,40.2497383269747,8.304636766505272,23.18467664883644,41.331475494951285
2019-01-23 12:00:00,1.13554,1.13695,1.1350500000000001,1.1354,13587,1.1369390029257045,0.002046493779098755,1.141031990483902,1.1414412892397217,1.1430784842630008,1.132846015367507,1.1324367166116873,1.1307995215884081,40.86606056722663,7.717884923310318,22.476249184325468,40.88638988463506
2019-01-23 16:00:00,1.1354,1.1394,1.13513,1.1392,19799,1.1371543359803993,0.002155534090143817,1.1414654041606869,1.1418965109787156,1.1436209382508307,1.1328432678001117,1.132412160982083,1.130687733709968,38.83032048793915,14.96951724529073,19.194085710563368,55.03905720417396
2019-01-23 20:00:00,1.13923,1.13931,1.13788,1.13807,6903,1.137241542077504,0.002118542385636628,1.141478626848777,1.1419023353259046,1.1435971692344138,1.1330044573062308,1.1325807488291033,1.130885914920594,36.939990414315055,14.22057820373552,18.233787531267023,51.11966818476687
2019-01-24 00:00:00,1.13796,1.13911,1.13777,1.13863,5452,1.1373737761653608,0.0020789452663548024,1.1415316666980704,1.1419474557513414,1.1436106119644251,1.1332158856326513,1.1328000965793803,1.1311369403662965,35.26361388776282,13.537110355512201,17.751975155724733,52.90935203374181
2019-01-24 04:00:00,1.13863,1.13899,1.13822,1.13849,5448,1.1374800831972312,0.0020131130030370593,1.1415063092033053,1.1419089318039126,1.1435194222063423,1.133453857191157,1.1330512345905497,1.13144074418812,33.70697854167861,13.146117384280787,17.239244053659306,52.392889035248565
2019-01-24 08:00:00,1.13848,1.13877,1.13396,1.13463,17053,1.1372086467022569,0.0021505523528852055,1.1415097514080272,1.1419398618786043,1.1436603037609125,1.1329075419964865,1.1324774315259094,1.1307569896436012,34.49628367850666,11.00734489154731,28.843477099249608,40.61984047581914
2019-01-24 12:00:00,1.13463,1.13586,1.1306,1.13349,22923,1.1368544898734705,0.002303394735240947,1.1414612793439525,1.1419219582910005,1.1437646740791934,1.1322477004029885,1.1317870214559405,1.1299443056677476,36.15633924407904,9.23746005453443,34.476774702856744,37.910414143515666
2019-01-24 16:00:00,1.13349,1.13804,1.12944,1.12987,28769,1.1361893003617114,0.002613924998478897,1.1414171503586692,1.141939935358365,1.144031075357148,1.1309614503647536,1.1304386653650578,1.1283475253662747,36.108964919718325,12.79236163050903,26.86963227497009,30.869129261590405
2019-01-24 20:00:00,1.12987,1.13133,1.12889,1.13031,11487,1.1356293669939292,0.0026040087485549516,1.140837384491039,1.1413581862407502,1.1434413932395942,1.1304213494968194,1.1299005477471082,1.1278173407482643,36.23500163311688,11.984406040573818,26.596238198917163,32.50995291260922
2019-01-25 00:00:00,1.13065,1.13152,1.12997,1.13074,8430,1.1351637129945076,0.002550533311127212,1.140264779616762,1.1407748862789875,1.1428153129278893,1.1300626463722532,1.1295525397100277,1.1275121130611259,36.2186691835998,11.995740513950803,25.494666785227963,34.15475910973398
2019-01-25 04:00:00,1.13074,1.13275,1.13068,1.13217,5972,1.134878597471221,0.0025254716455708516,1.1399295407623626,1.140434635091477,1.1424550124079336,1.1298276541800794,1.129322559850965,1.1273021825345084,35.365433130968974,14.661923778464391,24.06137000409867,39.440541177402025
2019-01-25 08:00:00,1.13217,1.13341,1.13142,1.13297,15402,1.1346968262834856,0.002497703063292306,1.1396922324100702,1.1401917730227287,1.1421899354733624,1.129701420156901,1.1292018795442424,1.1272037170936087,34.151644844212115,15.679690214042946,22.737927503818504,42.234328372169195
2019-01-25 12:00:00,1.13296,1.1357599999999999,1.13262,1.13567,16209,1.1347895094945823,0.0025282479101276867,1.1398460053148378,1.1403516548968633,1.1423742532249654,1.1297330136743269,1.1292273640923014,1.1272047657641993,31.722197043930734,20.736509148790923,20.794393109724794,50.529348223455365
2019-01-25 16:00:00,1.13567,1.14144,1.13558,1.1405,25058,1.1353333657331937,0.0026919055146213014,1.1407171767624362,1.1412555578653605,1.1434090822770575,1.129949554703951,1.1294111736010268,1.1272576491893298,31.493438997496867,31.906507892907243,17.745859165995917,61.249345879833136
2019-01-25 20:00:00,1.14052,1.14172,1.14016,1.14051,10887,1.1358263785205085,0.0026345302388902365,1.141095438998289,1.141622345046067,1.1437299692371792,1.130557318042728,1.13003041199495,1.1279227878038378,31.357432579742554,31.343527843123788,17.03008935453774,61.2680593301592
2019-01-28 00:00:00,1.13997,1.14185,1.13996,1.14145,5277,1.1363619615185554,0.0025963587269457224,1.141554678972447,1.142073950717836,1.1441510376993926,1.131169244064664,1.1306499723192749,1.1285728853377182,31.1257924883939,29.77651655146694,16.707719380850783,63.07327129569839
2019-01-28 04:00:00,1.14145,1.14254,1.14084,1.14114,4967,1.1368170128025024,0.0025506907905984266,1.1419183943836992,1.1424285325418189,1.1444690851742976,1.1317156312213055,1.1312054930631859,1.1291649404307071,31.119011562552156,30.27592076330613,15.935972942783387,62.04621845812729
2019-01-28 08:00:00,1.14114,1.14151,1.13897,1.14078,11823,1.137194440154645,0.002548886251068505,1.142292212656782,1.1428019899069957,1.1448410989078506,1.132096667652508,1.1315868904022943,1.1295477814014394,30.121822921613454,28.18137829795884,19.92679896019449,60.80789838011151
2019-01-28 12:00:00,1.14078,1.14234,1.14059,1.14166,12298,1.1376197315684884,0.0025080669385150758,1.1426358654455187,1.1431374788332216,1.1451439323840336,1.1326035976914581,1.1321019843037552,1.1300955307529432,29.480886866377286,29.12112044519153,18.953875130976627,62.764231354017944
2019-01-28 16:00:00,1.14166,1.14432,1.14045,1.14339,18837,1.138169280942918,0.0025742285915893236,1.1433177381260966,1.1438325838444146,1.145891966717686,1.1330208237597394,1.1325059780414215,1.1304465951681502,29.50595248935834,31.417115222659305,16.979523921880176,66.32319253375721
2019-01-28 20:00:00,1.14341,1.14389,1.14249,1.14262,6912,1.1385931589483544,0.0025148171620098603,1.1436227932723741,1.1441257567047762,1.1461376104343841,1.1335635246243347,1.1330605611919327,1.1310487074623248,29.52922771069789,30.19188316573366,16.31734164088517,63.41780902676458
2019-01-29 00:00:00,1.14253,1.14336,1.142,1.1424400000000001,4424,1.1389595247627968,0.0024563963039093686,1.1438723173706156,1.1443635966313974,1.1463287136745248,1.134046732154978,1.1335554528941962,1.1315903358510688,29.266718331067914,29.00837566844133,17.090045438480008,62.726053762447535
2019-01-29 04:00:00,1.14246,1.14336,1.14242,1.14325,5075,1.1393681414520542,0.002380106488713897,1.144128354429482,1.1446043757272248,1.146508460918196,1.1346079284746264,1.1341319071768836,1.1322278219859125,29.02295962141151,28.185967552596935,16.605530475305212,64.59747958631544
2019-01-29 08:00:00,1.14325,1.1449799999999999,1.14307,1.1441,13204,1.1398187946470968,0.0023556461642781946,1.1445300869756532,1.1450012162085088,1.1468857331399314,1.1351075023185404,1.1346363730856848,1.1327518561542622,29.35336464157555,31.49397836712198,15.635540865230697,66.4983480110123
