datetime,open,high,low,close,volume
2020-04-10 16:00:00,108.452,108.466,108.397,108.443,851
2020-04-10 17:00:00,108.443,108.443,108.395,108.402,412
2020-04-10 18:00:00,108.402,108.426,108.379,108.387,6109
2020-04-10 19:00:00,108.387,108.391,108.338,108.357,1651
2020-04-10 20:00:00,108.357,108.415,108.354,108.401,488
2020-04-10 21:00:00,108.401,108.425,108.356,108.362,1235
2020-04-10 22:00:00,108.362,108.433,108.348,108.361,286
2020-04-10 23:00:00,108.361,108.505,108.341,108.412,790
2020-04-13 00:00:00,108.368,108.494,108.356,108.431,150
2020-04-13 01:00:00,108.431,108.517,108.258,108.321,5680
2020-04-13 02:00:00,108.321,108.383,108.248,108.335,4299
2020-04-13 03:00:00,108.335,108.375,108.198,108.209,4596
2020-04-13 04:00:00,108.209,108.226,107.986,108.109,4741
2020-04-13 05:00:00,108.109,108.168,108.061,108.09,3228
2020-04-13 06:00:00,108.09,108.117,108.034,108.051,2177
2020-04-13 07:00:00,108.051,108.052,107.846,107.883,3619
2020-04-13 08:00:00,107.884,107.944,107.846,107.933,2577
2020-04-13 09:00:00,107.933,107.934,107.788,107.833,4454
2020-04-13 10:00:00,107.833,107.886,107.784,107.88,3738
2020-04-13 11:00:00,107.88,108.02,107.871,107.945,4143
2020-04-13 12:00:00,107.943,108.01,107.926,107.944,2006
2020-04-13 13:00:00,107.944,108.081,107.944,108.014,3971
2020-04-13 14:00:00,108.014,108.063,107.831,107.853,2937
2020-04-13 15:00:00,107.857,107.973,107.855,107.894,3892
2020-04-13 16:00:00,107.894,107.93,107.81,107.826,5026
2020-04-13 17:00:00,107.826,107.853,107.675,107.732,5312
2020-04-13 18:00:00,107.732,107.748,107.558,107.587,4628
2020-04-13 19:00:00,107.587,107.669,107.547,107.57,3949
2020-04-13 20:00:00,107.569,107.605,107.515,107.549,3957
2020-04-13 21:00:00,107.549,107.568,107.494,107.506,3764
2020-04-13 22:00:00,107.506,107.672,107.505,107.653,4148
2020-04-13 23:00:00,107.653,107.757,107.65,107.754,1559
2020-04-14 00:00:00,107.754,107.757,107.564,107.715,536
2020-04-14 01:00:00,107.71,107.726,107.677,107.692,1512
2020-04-14 02:00:00,107.692,107.705,107.575,107.619,1897
2020-04-14 03:00:00,107.619,107.67,107.529,107.597,4539
2020-04-14 04:00:00,107.597,107.664,107.55,107.648,3904
2020-04-14 05:00:00,107.647,107.67,107.579,107.666,4139
2020-04-14 06:00:00,107.666,107.672,107.604,107.612,1829
2020-04-14 07:00:00,107.612,107.751,107.611,107.687,2288
2020-04-14 08:00:00,107.687,107.729,107.652,107.705,2429
2020-04-14 09:00:00,107.705,107.749,107.649,107.674,3991
2020-04-14 10:00:00,107.674,107.711,107.646,107.664,3515
2020-04-14 11:00:00,107.664,107.664,107.549,107.553,2515
2020-04-14 12:00:00,107.553,107.564,107.375,107.445,3518
2020-04-14 13:00:00,107.445,107.529,107.42,107.423,2461
2020-04-14 14:00:00,107.423,107.435,107.295,107.304,3250
2020-04-14 15:00:00,107.304,107.379,107.231,107.363,5210
2020-04-14 16:00:00,107.363,107.44,107.25,107.272,4883
2020-04-14 17:00:00,107.272,107.317,107.165,107.209,5348
2020-04-14 18:00:00,107.209,107.229,107.05,107.077,3980
2020-04-14 19:00:00,107.077,107.156,107.038,107.081,2892
2020-04-14 20:00:00,107.081,107.116,106.973,106.984,3194
2020-04-14 21:00:00,106.984,107.194,106.984,107.165,3532
2020-04-14 22:00:00,107.164,107.223,107.126,107.135,3754
2020-04-14 23:00:00,107.135,107.225,107.128,107.203,1380
2020-04-15 00:00:00,107.202,107.208,107.112,107.119,305
2020-04-15 01:00:00,107.119,107.193,107.119,107.175,1298
2020-04-15 02:00:00,107.175,107.18,107.069,107.105,1453
2020-04-15 03:00:00,107.105,107.167,106.919,107.115,4930
2020-04-15 04:00:00,107.115,107.196,107.0,107.065,4396
2020-04-15 05:00:00,107.065,107.127,107.008,107.109,2267
2020-04-15 06:00:00,107.109,107.155,107.075,107.095,2027
2020-04-15 07:00:00,107.096,107.108,107.055,107.067,1339
2020-04-15 08:00:00,107.067,107.095,106.996,107.04,1904
2020-04-15 09:00:00,107.04,107.127,106.986,107.057,4243
2020-04-15 10:00:00,107.057,107.398,106.995,107.352,5330
2020-04-15 11:00:00,107.352,107.506,107.324,107.444,5048
2020-04-15 12:00:00,107.444,107.455,107.325,107.363,3476
2020-04-15 13:00:00,107.363,107.375,107.259,107.351,3814
2020-04-15 14:00:00,107.352,107.417,107.313,107.367,3517
2020-04-15 15:00:00,107.367,107.604,107.359,107.543,6112
2020-04-15 16:00:00,107.543,107.864,107.54,107.831,7940
2020-04-15 17:00:00,107.829,107.83,107.376,107.407,8810
2020-04-15 18:00:00,107.407,107.5,107.379,107.417,5623
2020-04-15 19:00:00,107.417,107.516,107.338,107.363,4747
2020-04-15 20:00:00,107.363,107.487,107.359,107.397,4923
2020-04-15 21:00:00,107.397,107.449,107.243,107.445,4321
2020-04-15 22:00:00,107.445,107.581,107.385,107.579,4433
2020-04-15 23:00:00,107.579,107.591,107.411,107.419,2502
2020-04-16 00:00:00,107.419,107.456,107.084,107.323,647
2020-04-16 01:00:00,107.32,107.464,107.302,107.429,2373
2020-04-16 02:00:00,107.429,107.622,107.416,107.61,2025
2020-04-16 03:00:00,107.61,107.742,107.583,107.689,5711
2020-04-16 04:00:00,107.689,107.886,107.688,107.885,4645
2020-04-16 05:00:00,107.885,107.907,107.806,107.834,3388
2020-04-16 06:00:00,107.834,108.0,107.819,107.956,2859
2020-04-16 07:00:00,107.956,108.076,107.914,107.917,3561
2020-04-16 08:00:00,107.918,107.97,107.817,107.854,3032
2020-04-16 09:00:00,107.854,107.91,107.709,107.787,4783
2020-04-16 10:00:00,107.786,107.85,107.722,107.816,5742
2020-04-16 11:00:00,107.816,107.825,107.687,107.7,3542
2020-04-16 12:00:00,107.7,107.824,107.7,107.749,3328
2020-04-16 13:00:00,107.749,107.767,107.604,107.653,3562
2020-04-16 14:00:00,107.653,107.718,107.593,107.68,3544
2020-04-16 15:00:00,107.68,107.682,107.407,107.5,6319
2020-04-16 16:00:00,107.5,107.6,107.428,107.443,6331
2020-04-16 17:00:00,107.443,107.589,107.156,107.537,8665
2020-04-16 18:00:00,107.537,107.814,107.526,107.716,7815
2020-04-16 19:00:00,107.716,107.828,107.648,107.713,6806
2020-04-16 20:00:00,107.714,107.735,107.571,107.654,5034
2020-04-16 21:00:00,107.653,107.679,107.603,107.627,4262
2020-04-16 22:00:00,107.627,107.744,107.611,107.695,4250
2020-04-16 23:00:00,107.695,107.92,107.691,107.91,2294
2020-04-17 00:00:00,107.91,108.065,107.849,108.032,5600
2020-04-17 01:00:00,108.032,108.054,107.878,107.958,4244
2020-04-17 02:00:00,107.958,108.078,107.878,107.925,5511
2020-04-17 03:00:00,107.925,107.946,107.788,107.85,6592
2020-04-17 04:00:00,107.85,107.892,107.642,107.661,5063
2020-04-17 05:00:00,107.661,107.735,107.647,107.699,3040
2020-04-17 06:00:00,107.699,107.777,107.657,107.774,2427
2020-04-17 07:00:00,107.774,107.827,107.683,107.72,2288
2020-04-17 08:00:00,107.72,107.781,107.69,107.731,2241
2020-04-17 09:00:00,107.732,107.803,107.645,107.679,4588
2020-04-17 10:00:00,107.679,107.832,107.62,107.796,6014
2020-04-17 11:00:00,107.796,107.876,107.753,107.773,4680
2020-04-17 12:00:00,107.773,107.886,107.751,107.852,3770
2020-04-17 13:00:00,107.853,107.925,107.768,107.81,4258
2020-04-17 14:00:00,107.809,107.83,107.687,107.698,3777
2020-04-17 15:00:00,107.698,107.724,107.35,107.433,6819
2020-04-17 16:00:00,107.433,107.481,107.294,107.336,7731
2020-04-17 17:00:00,107.335,107.555,107.32,107.516,6969
2020-04-17 18:00:00,107.515,107.58,107.453,107.515,5229
2020-04-17 19:00:00,107.515,107.65,107.495,107.593,2839
2020-04-17 20:00:00,107.593,107.611,107.419,107.489,2628
2020-04-17 21:00:00,107.489,107.626,107.479,107.586,2933
2020-04-17 22:00:00,107.588,107.66,107.571,107.574,3656
2020-04-17 23:00:00,107.573,107.609,107.514,107.518,1748
2020-04-20 00:00:00,107.434,107.593,107.377,107.536,171
2020-04-20 01:00:00,107.536,107.644,107.482,107.632,2070
2020-04-20 02:00:00,107.635,107.699,107.577,107.689,1793
2020-04-20 03:00:00,107.689,107.883,107.666,107.856,4414
2020-04-20 04:00:00,107.856,107.885,107.758,107.767,3540
2020-04-20 05:00:00,107.767,107.864,107.743,107.864,2447
2020-04-20 06:00:00,107.864,107.864,107.789,107.839,1852
2020-04-20 07:00:00,107.839,107.84,107.774,107.815,2330
2020-04-20 08:00:00,107.815,107.866,107.807,107.847,2434
2020-04-20 09:00:00,107.847,107.942,107.819,107.872,3464
2020-04-20 10:00:00,107.872,107.899,107.68,107.69,4384
2020-04-20 11:00:00,107.69,107.789,107.682,107.687,3123
2020-04-20 12:00:00,107.687,107.698,107.589,107.647,3174
2020-04-20 13:00:00,107.647,107.756,107.646,107.715,3051
2020-04-20 14:00:00,107.715,107.822,107.707,107.783,3297
2020-04-20 15:00:00,107.783,107.856,107.712,107.739,2810
2020-04-20 16:00:00,107.739,107.835,107.689,107.783,4643
2020-04-20 17:00:00,107.783,107.795,107.607,107.631,5000
2020-04-20 18:00:00,107.631,107.731,107.615,107.693,3032
2020-04-20 19:00:00,107.693,107.693,107.607,107.664,2506
2020-04-20 20:00:00,107.664,107.707,107.614,107.675,2353
2020-04-20 21:00:00,107.675,107.725,107.624,107.641,2440
2020-04-20 22:00:00,107.642,107.777,107.63,107.763,3110
2020-04-20 23:00:00,107.764,107.791,107.6,107.6,1911
2020-04-21 00:00:00,107.6,107.621,107.42,107.61,464
2020-04-21 01:00:00,107.624,107.725,107.611,107.712,1674
2020-04-21 02:00:00,107.713,107.757,107.641,107.669,2255
2020-04-21 03:00:00,107.67,107.787,107.605,107.73,4935
2020-04-21 04:00:00,107.73,107.766,107.669,107.693,3837
2020-04-21 05:00:00,107.693,107.736,107.497,107.578,7142
2020-04-21 06:00:00,107.581,107.617,107.474,107.544,3870
2020-04-21 07:00:00,107.544,107.577,107.492,107.517,2418
2020-04-21 08:00:00,107.517,107.54,107.394,107.449,3455
2020-04-21 09:00:00,107.449,107.503,107.413,107.451,3327
2020-04-21 10:00:00,107.451,107.457,107.298,107.375,5965
2020-04-21 11:00:00,107.375,107.425,107.327,107.352,4454
2020-04-21 12:00:00,107.353,107.424,107.275,107.414,3973
2020-04-21 13:00:00,107.414,107.496,107.374,107.376,2881
2020-04-21 14:00:00,107.376,107.437,107.358,107.406,2220
2020-04-21 15:00:00,107.406,107.56,107.362,107.54,3257
2020-04-21 16:00:00,107.54,107.795,107.526,107.679,7082
2020-04-21 17:00:00,107.679,107.821,107.62,107.646,6277
2020-04-21 18:00:00,107.645,107.691,107.519,107.681,4782
2020-04-21 19:00:00,107.681,107.798,107.646,107.776,3596
2020-04-21 20:00:00,107.776,107.888,107.742,107.801,2413
2020-04-21 21:00:00,107.801,107.817,107.706,107.763,2422
2020-04-21 22:00:00,107.762,107.815,107.718,107.757,3187
2020-04-21 23:00:00,107.757,107.768,107.73,107.755,1531
2020-04-22 00:00:00,107.746,107.757,107.609,107.757,3392
2020-04-22 01:00:00,107.757,107.819,107.722,107.744,1669
2020-04-22 02:00:00,107.744,107.756,107.671,107.712,1320
2020-04-22 03:00:00,107.712,107.863,107.685,107.82,4182
2020-04-22 04:00:00,107.82,107.832,107.746,107.802,2886
2020-04-22 05:00:00,107.802,107.803,107.728,107.749,2603
2020-04-22 06:00:00,107.749,107.773,107.69,107.715,1208
2020-04-22 07:00:00,107.715,107.72,107.564,107.617,2909
2020-04-22 08:00:00,107.617,107.642,107.547,107.582,3143
2020-04-22 09:00:00,107.582,107.626,107.511,107.624,2946
2020-04-22 10:00:00,107.624,107.626,107.508,107.597,3014
2020-04-22 11:00:00,107.597,107.689,107.57,107.583,2477
2020-04-22 12:00:00,107.583,107.706,107.558,107.693,2527
2020-04-22 13:00:00,107.693,107.735,107.625,107.634,1952
2020-04-22 14:00:00,107.634,107.692,107.596,107.614,1829
2020-04-22 15:00:00,107.614,107.752,107.611,107.717,2653
2020-04-22 16:00:00,107.717,107.913,107.71,107.842,4034
2020-04-22 17:00:00,107.842,107.932,107.756,107.799,4650
2020-04-22 18:00:00,107.799,107.864,107.757,107.804,2437
2020-04-22 19:00:00,107.804,107.887,107.784,107.804,1726
2020-04-22 20:00:00,107.804,107.819,107.708,107.746,1614
2020-04-22 21:00:00,107.746,107.768,107.692,107.705,1341
2020-04-22 22:00:00,107.705,107.748,107.694,107.697,1375
2020-04-22 23:00:00,107.697,107.751,107.692,107.742,860
2020-04-23 00:00:00,107.742,107.782,107.659,107.733,1342
2020-04-23 01:00:00,107.733,107.798,107.723,107.779,2991
2020-04-23 02:00:00,107.779,107.852,107.746,107.824,1439
2020-04-23 03:00:00,107.824,107.859,107.76,107.778,2753
2020-04-23 04:00:00,107.778,107.813,107.701,107.723,2509
2020-04-23 05:00:00,107.723,107.748,107.704,107.735,1194
2020-04-23 06:00:00,107.735,107.777,107.733,107.776,1120
2020-04-23 07:00:00,107.776,107.798,107.751,107.773,1292
2020-04-23 08:00:00,107.773,107.785,107.746,107.771,1411
2020-04-23 09:00:00,107.771,107.844,107.758,107.793,2827
2020-04-23 10:00:00,107.793,107.819,107.625,107.633,3807
2020-04-23 11:00:00,107.633,107.667,107.53,107.63,4095
2020-04-23 12:00:00,107.63,107.659,107.564,107.593,1926
2020-04-23 13:00:00,107.593,107.637,107.542,107.548,2152
2020-04-23 14:00:00,107.548,107.556,107.416,107.535,3358
2020-04-23 15:00:00,107.535,107.542,107.367,107.4,3878
2020-04-23 16:00:00,107.4,108.038,107.341,107.823,13134
2020-04-23 17:00:00,107.823,107.831,107.511,107.612,9291
2020-04-23 18:00:00,107.612,107.718,107.558,107.666,2999
2020-04-23 19:00:00,107.666,107.699,107.482,107.514,3589
2020-04-23 20:00:00,107.514,107.661,107.395,107.452,5351
2020-04-23 21:00:00,107.452,107.655,107.441,107.607,2901
2020-04-23 22:00:00,107.607,107.635,107.506,107.587,2258
2020-04-23 23:00:00,107.587,107.65,107.55,107.55,1384
2020-04-24 00:00:00,107.55,107.611,107.535,107.547,638
2020-04-24 01:00:00,107.547,107.609,107.523,107.582,1972
2020-04-24 02:00:00,107.582,107.696,107.562,107.654,1930
2020-04-24 03:00:00,107.653,107.755,107.644,107.716,4404
2020-04-24 04:00:00,107.716,107.719,107.565,107.592,3340
2020-04-24 05:00:00,107.593,107.694,107.59,107.672,1969
2020-04-24 06:00:00,107.672,107.691,107.636,107.664,1304
2020-04-24 07:00:00,107.664,107.686,107.62,107.634,1482
2020-04-24 08:00:00,107.634,107.669,107.594,107.658,1904
2020-04-24 09:00:00,107.658,107.696,107.592,107.692,2367
2020-04-24 10:00:00,107.692,107.733,107.643,107.694,3051
2020-04-24 11:00:00,107.694,107.723,107.62,107.688,2514
2020-04-24 12:00:00,107.688,107.72,107.635,107.652,2341
2020-04-24 13:00:00,107.652,107.661,107.572,107.583,2305
2020-04-24 14:00:00,107.583,107.619,107.562,107.592,2426
2020-04-24 15:00:00,107.599,107.665,107.562,107.601,2690
2020-04-24 16:00:00,107.601,107.618,107.485,107.494,3192
2020-04-24 17:00:00,107.493,107.563,107.403,107.427,4701
2020-04-24 18:00:00,107.427,107.497,107.39,107.439,2827
2020-04-24 19:00:00,107.439,107.494,107.407,107.453,3267
2020-04-24 20:00:00,107.453,107.462,107.425,107.438,1573
2020-04-24 21:00:00,107.437,107.459,107.405,107.432,1900
2020-04-24 22:00:00,107.432,107.434,107.376,107.39,3969
2020-04-24 23:00:00,107.387,107.513,107.363,107.451,3787
2020-04-27 00:00:00,107.527,107.593,107.468,107.54,224
2020-04-27 01:00:00,107.544,107.544,107.438,107.45,2208
2020-04-27 02:00:00,107.45,107.53,107.402,107.503,2007
2020-04-27 03:00:00,107.502,107.616,107.474,107.57,3268
2020-04-27 04:00:00,107.57,107.6,107.51,107.523,3049
2020-04-27 05:00:00,107.523,107.538,107.444,107.462,1572
2020-04-27 06:00:00,107.462,107.542,107.286,107.35,3219
2020-04-27 07:00:00,107.35,107.391,107.204,107.266,2537
2020-04-27 08:00:00,107.266,107.302,107.223,107.266,1932
2020-04-27 09:00:00,107.266,107.266,107.04,107.139,3220
2020-04-27 10:00:00,107.139,107.268,107.105,107.217,3170
2020-04-27 11:00:00,107.216,107.261,107.186,107.186,2294
2020-04-27 12:00:00,107.186,107.228,107.13,107.171,1901
2020-04-27 13:00:00,107.171,107.177,107.045,107.089,1600
2020-04-27 14:00:00,107.089,107.166,107.066,107.088,1603
2020-04-27 15:00:00,107.088,107.117,107.03,107.076,2495
2020-04-27 16:00:00,107.076,107.138,106.988,107.12,3387
2020-04-27 17:00:00,107.12,107.349,107.12,107.188,4292
2020-04-27 18:00:00,107.187,107.26,107.156,107.216,2255
2020-04-27 19:00:00,107.216,107.314,107.216,107.288,3234
2020-04-27 20:00:00,107.287,107.293,107.186,107.224,1930
2020-04-27 21:00:00,107.224,107.266,107.21,107.241,2438
2020-04-27 22:00:00,107.241,107.275,107.219,107.269,2078
2020-04-27 23:00:00,107.269,107.28,107.207,107.207,1377
2020-04-28 00:00:00,107.207,107.254,107.123,107.231,2209
2020-04-28 01:00:00,107.234,107.255,107.221,107.248,2324
2020-04-28 02:00:00,107.246,107.292,107.239,107.292,994
2020-04-28 03:00:00,107.292,107.308,107.185,107.291,2440
2020-04-28 04:00:00,107.291,107.336,107.252,107.294,3135
2020-04-28 05:00:00,107.294,107.312,107.234,107.31,1475
2020-04-28 06:00:00,107.31,107.319,107.252,107.275,1693
2020-04-28 07:00:00,107.276,107.302,107.258,107.268,1518
2020-04-28 08:00:00,107.268,107.287,107.192,107.192,1712
2020-04-28 09:00:00,107.192,107.252,107.164,107.224,1770
2020-04-28 10:00:00,107.224,107.225,107.033,107.067,2782
2020-04-28 11:00:00,107.066,107.077,106.992,107.038,3258
2020-04-28 12:00:00,107.038,107.06,106.607,106.735,5461
2020-04-28 13:00:00,106.735,106.751,106.653,106.685,2913
2020-04-28 14:00:00,106.685,106.704,106.556,106.646,2642
2020-04-28 15:00:00,106.646,106.716,106.567,106.633,3001
2020-04-28 16:00:00,106.633,106.816,106.612,106.742,3226
2020-04-28 17:00:00,106.742,106.968,106.675,106.924,4570
2020-04-28 18:00:00,106.924,106.958,106.804,106.84,3698
2020-04-28 19:00:00,106.84,106.88,106.814,106.868,3122
2020-04-28 20:00:00,106.866,106.887,106.812,106.845,2600
2020-04-28 21:00:00,106.845,106.877,106.831,106.851,1951
2020-04-28 22:00:00,106.851,106.89,106.836,106.853,2242
2020-04-28 23:00:00,106.852,106.88,106.845,106.856,1005
2020-04-29 00:00:00,106.855,106.874,106.837,106.846,1926
2020-04-29 01:00:00,106.847,106.891,106.814,106.837,1826
2020-04-29 02:00:00,106.834,106.839,106.727,106.754,2114
2020-04-29 03:00:00,106.755,106.769,106.565,106.58,1983
2020-04-29 04:00:00,106.58,106.629,106.505,106.576,2397
2020-04-29 05:00:00,106.574,106.578,106.51,106.528,1874
2020-04-29 06:00:00,106.529,106.579,106.509,106.525,1228
2020-04-29 07:00:00,106.525,106.565,106.525,106.539,1259
2020-04-29 08:00:00,106.539,106.55,106.509,106.532,1324
2020-04-29 09:00:00,106.532,106.597,106.525,106.543,1865
2020-04-29 10:00:00,106.544,106.574,106.382,106.403,3829
2020-04-29 11:00:00,106.403,106.536,106.354,106.507,2987
2020-04-29 12:00:00,106.507,106.53,106.44,106.501,2032
2020-04-29 13:00:00,106.501,106.503,106.442,106.484,1785
2020-04-29 14:00:00,106.484,106.506,106.45,106.476,1730
2020-04-29 15:00:00,106.476,106.758,106.461,106.649,4245
2020-04-29 16:00:00,106.649,106.757,106.524,106.528,3605
2020-04-29 17:00:00,106.528,106.688,106.516,106.587,3355
2020-04-29 18:00:00,106.587,106.702,106.556,106.668,2479
2020-04-29 19:00:00,106.666,106.713,106.645,106.677,2366
2020-04-29 20:00:00,106.677,106.746,106.641,106.702,2178
2020-04-29 21:00:00,106.707,106.709,106.548,106.582,5391
2020-04-29 22:00:00,106.582,106.648,106.567,106.605,3974
2020-04-29 23:00:00,106.605,106.647,106.566,106.6,1740
2020-04-30 00:00:00,106.6,106.685,106.513,106.609,901
2020-04-30 01:00:00,106.609,106.639,106.566,106.585,3508
2020-04-30 02:00:00,106.583,106.616,106.569,106.603,1071
2020-04-30 03:00:00,106.603,106.871,106.569,106.781,3832
2020-04-30 04:00:00,106.781,106.812,106.679,106.691,2703
2020-04-30 05:00:00,106.691,106.714,106.63,106.678,2257
2020-04-30 06:00:00,106.678,106.718,106.448,106.54,2428
2020-04-30 07:00:00,106.541,106.589,106.501,106.517,2554
2020-04-30 08:00:00,106.517,106.541,106.44,106.462,1893
2020-04-30 09:00:00,106.462,106.614,106.399,106.565,3021
2020-04-30 10:00:00,106.565,106.692,106.534,106.588,3492
2020-04-30 11:00:00,106.589,106.723,106.555,106.66,2924
2020-04-30 12:00:00,106.659,106.71,106.63,106.677,2010
2020-04-30 13:00:00,106.677,106.678,106.58,106.581,1661
2020-04-30 14:00:00,106.581,106.596,106.467,106.521,2710
2020-04-30 15:00:00,106.521,106.642,106.51,106.598,3537
2020-04-30 16:00:00,106.598,106.694,106.535,106.563,5576
2020-04-30 17:00:00,106.563,107.215,106.441,106.919,9084
2020-04-30 18:00:00,106.918,107.076,106.771,106.949,7759
2020-04-30 19:00:00,106.949,107.051,106.888,106.922,5292
2020-04-30 20:00:00,106.922,107.029,106.886,106.989,3295
2020-04-30 21:00:00,106.989,107.21,106.974,107.208,3518
2020-04-30 22:00:00,107.211,107.493,107.171,107.323,5479
2020-04-30 23:00:00,107.323,107.325,107.114,107.124,1825
2020-05-01 00:00:00,107.124,107.199,107.068,107.145,265
2020-05-01 01:00:00,107.144,107.144,107.016,107.107,2230
2020-05-01 02:00:00,107.107,107.299,107.104,107.276,2804
2020-05-01 03:00:00,107.276,107.4,107.17,107.196,5344
2020-05-01 04:00:00,107.196,107.238,107.077,107.117,4139
2020-05-01 05:00:00,107.117,107.184,107.08,107.127,2307
2020-05-01 06:00:00,107.127,107.168,107.091,107.102,2058
2020-05-01 07:00:00,107.102,107.158,107.083,107.089,2166
2020-05-01 08:00:00,107.089,107.123,107.009,107.041,2451
2020-05-01 09:00:00,107.041,107.135,107.007,107.086,1857
2020-05-01 10:00:00,107.085,107.115,106.924,106.935,2942
2020-05-01 11:00:00,106.934,106.952,106.848,106.859,2912
2020-05-01 12:00:00,106.859,106.887,106.758,106.776,2226
2020-05-01 13:00:00,106.776,106.813,106.731,106.775,1691
2020-05-01 14:00:00,106.775,106.809,106.665,106.686,1976
2020-05-01 15:00:00,106.687,106.728,106.608,106.641,2482
2020-05-01 16:00:00,106.641,106.925,106.6,106.885,3494
2020-05-01 17:00:00,106.885,107.072,106.799,106.9,5653
2020-05-01 18:00:00,106.899,106.902,106.707,106.761,4120
2020-05-01 19:00:00,106.761,106.861,106.751,106.773,3391
2020-05-01 20:00:00,106.772,106.855,106.746,106.819,2238
2020-05-01 21:00:00,106.819,106.886,106.799,106.859,2282
2020-05-01 22:00:00,106.859,106.879,106.783,106.843,3620
2020-05-01 23:00:00,106.843,106.929,106.841,106.898,1984
2020-05-04 00:00:00,106.782,106.91,106.765,106.851,268
2020-05-04 01:00:00,106.852,106.935,106.797,106.828,2456
2020-05-04 02:00:00,106.826,106.882,106.704,106.725,2118
2020-05-04 03:00:00,106.725,106.789,106.665,106.726,2691
2020-05-04 04:00:00,106.726,106.772,106.712,106.746,2552
2020-05-04 05:00:00,106.746,106.748,106.66,106.696,1988
2020-05-04 06:00:00,106.696,106.758,106.677,106.757,1649
2020-05-04 07:00:00,106.757,106.76,106.7,106.715,1116
2020-05-04 08:00:00,106.715,106.784,106.712,106.775,1335
2020-05-04 09:00:00,106.778,106.821,106.722,106.794,2065
2020-05-04 10:00:00,106.797,106.822,106.73,106.731,3014
2020-05-04 11:00:00,106.732,106.775,106.687,106.749,2528
2020-05-04 12:00:00,106.749,106.766,106.711,106.747,1705
2020-05-04 13:00:00,106.748,106.847,106.738,106.83,1840
2020-05-04 14:00:00,106.83,106.86,106.776,106.794,1758
2020-05-04 15:00:00,106.795,106.907,106.751,106.864,2940
2020-05-04 16:00:00,106.864,106.906,106.807,106.893,3183
2020-05-04 17:00:00,106.892,107.064,106.859,106.936,4386
2020-05-04 18:00:00,106.936,106.943,106.791,106.811,2912
2020-05-04 19:00:00,106.81,106.853,106.787,106.824,2189
2020-05-04 20:00:00,106.824,106.852,106.745,106.772,1737
2020-05-04 21:00:00,106.771,106.808,106.717,106.72,2253
2020-05-04 22:00:00,106.72,106.735,106.625,106.687,2260
2020-05-04 23:00:00,106.681,106.73,106.68,106.691,2216
2020-05-05 00:00:00,106.679,106.757,106.672,106.753,397
2020-05-05 01:00:00,106.754,106.758,106.632,106.686,2070
2020-05-05 02:00:00,106.684,106.7,106.648,106.69,820
2020-05-05 03:00:00,106.69,106.69,106.505,106.546,2016
2020-05-05 04:00:00,106.548,106.582,106.508,106.582,1349
2020-05-05 05:00:00,106.582,106.615,106.548,106.59,1084
2020-05-05 06:00:00,106.59,106.619,106.583,106.615,925
2020-05-05 07:00:00,106.615,106.65,106.599,106.601,811
2020-05-05 08:00:00,106.6,106.637,106.564,106.602,1032
2020-05-05 09:00:00,106.602,106.749,106.593,106.726,1965
2020-05-05 10:00:00,106.726,106.785,106.68,106.726,2011
2020-05-05 11:00:00,106.726,106.807,106.656,106.775,4277
2020-05-05 12:00:00,106.775,106.888,106.745,106.848,3308
2020-05-05 13:00:00,106.848,106.855,106.692,106.744,2242
2020-05-05 14:00:00,106.744,106.771,106.668,106.725,2192
2020-05-05 15:00:00,106.725,106.738,106.635,106.686,2487
2020-05-05 16:00:00,106.684,106.712,106.511,106.582,4045
2020-05-05 17:00:00,106.582,106.666,106.538,106.596,3714
2020-05-05 18:00:00,106.596,106.617,106.465,106.51,3168
2020-05-05 19:00:00,106.51,106.553,106.481,106.499,2112
2020-05-05 20:00:00,106.499,106.569,106.485,106.518,1400
2020-05-05 21:00:00,106.519,106.525,106.41,106.494,1574
2020-05-05 22:00:00,106.494,106.533,106.433,106.477,2479
2020-05-05 23:00:00,106.479,106.571,106.475,106.49,1246
2020-05-06 00:00:00,106.489,106.601,106.408,106.497,2694
2020-05-06 01:00:00,106.5,106.554,106.448,106.495,3190
2020-05-06 02:00:00,106.495,106.502,106.413,106.444,976
2020-05-06 03:00:00,106.444,106.444,106.201,106.264,2884
2020-05-06 04:00:00,106.264,106.358,106.234,106.294,1875
2020-05-06 05:00:00,106.294,106.334,106.275,106.295,933
2020-05-06 06:00:00,106.295,106.389,106.29,106.363,894
2020-05-06 07:00:00,106.363,106.363,106.32,106.338,572
2020-05-06 08:00:00,106.339,106.384,106.328,106.343,971
2020-05-06 09:00:00,106.343,106.403,106.337,106.383,1916
2020-05-06 10:00:00,106.383,106.386,106.232,106.316,2103
2020-05-06 11:00:00,106.315,106.43,106.269,106.356,3282
2020-05-06 12:00:00,106.356,106.37,106.251,106.296,2784
2020-05-06 13:00:00,106.296,106.353,106.227,106.252,1813
2020-05-06 14:00:00,106.252,106.252,106.075,106.1,1923
2020-05-06 15:00:00,106.1,106.193,106.056,106.177,3433
2020-05-06 16:00:00,106.177,106.198,106.04,106.053,3839
2020-05-06 17:00:00,106.053,106.195,106.008,106.037,4459
2020-05-06 18:00:00,106.037,106.088,106.018,106.069,2879
2020-05-06 19:00:00,106.069,106.089,106.003,106.004,2352
2020-05-06 20:00:00,106.004,106.087,105.98,106.086,1746
